ID,GeneName,dise.brain,bio.inter,bio.brain,expre.brain,pathway.brain,tfbs,ASDDenovo,SCZDenovo,scz.drug,scz.literature,scz.animal,depre.drug,depre.literature,bpd.drug,bpd.literature,adhd.drug,adhd.literature,adhd.animal,asd.drug,asd.literature,asd.animal
362,AQP5,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,AQP6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,AQP7,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,AQP9,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,AR,2,1,1,1,1,1,1,0,0,0.062099889,0,1,0.054111022,0,0,0,0.0488,0,0,0.020025,0
368,ABCC6,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,ARAF,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,ARCN1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,TRIM23,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,AREG,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328,0
375,ARF1,1,1,2,1,1,1,1,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0
377,ARF3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,ARF4,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,ARL4D,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,ARF5,0,1,1,1,1,1,0,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0
382,ARF6,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,ARG1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,ARG2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,RHOA,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,RHOB,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,RHOC,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,RND3,1,1,1,1,0,1,1,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0
391,RHOG,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,ARHGAP1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,ARHGAP4,1,1,1,0,0,1,0,0,0,0.0208,0,0,0,0,0,0,0,0,0,0,0
394,ARHGAP5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,ARHGAP6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,ARHGDIA,0,1,1,1,2,1,0,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0
397,ARHGDIB,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,ARHGDIG,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,RHOH,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,ARL1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,PHOX2A,1,1,2,1,0,1,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0
402,ARL2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,ARL3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,ARNT,1,2,1,1,1,1,1,0,0,0.022913889,0,0,0.018,0,0.0116,0,0,0,0,0.0068,0
406,ARNTL,2,2,2,1,2,1,1,0,0,0.0184,0,0,0.038396522,0,0.043530809,0,0.0148,0,0,0,0
407,ARR3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,ARRB1,1,2,1,1,1,1,1,0,0,0.0404,0,0,0.095284982,0,0,0,0,0,0,0,0
409,ARRB2,2,2,2,1,1,1,1,0,0,0.047256556,0,0,0.041869444,0,0.0148,0,0,0,0,0,0
410,ARSA,2,1,1,0,1,1,0,0,0,0.028833333,0,0,0.080633852,0,0,0,0.02,0.2,0,0,0
411,ARSB,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,STS,2,0,1,0,1,0,1,0,0,0.055863157,0,0,0.058558214,0,0,0,0.200265008,0,0,0.056606629,0
414,ARSD,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,ARSE,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
416,ARSF,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,ART1,0,0,1,0,0,1,1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
419,ART3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,ART4,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,ARVCF,2,1,1,0,0,1,1,0,0,0.068230739,0,0,0,0,0,0,0,0.2,0,0,0
427,ASAH1,1,2,1,1,1,1,1,0,0,0.0705,0,0,0.0144,0,0,0,0,0,0,0,0
429,ASCL1,2,1,2,0,0,1,0,0,0,0.0204,0,0,0,0,0,0,0,0,0,0,0
430,ASCL2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,ASGR1,1,1,1,0,1,1,0,0,0,0,0,0,0.0154,0,0,0,0,0,0,0,0
433,ASGR2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,ASIP,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,ASL,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,ASNA1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,ASNS,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,ASPA,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
444,ASPH,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,ASS1,1,1,1,0,1,1,1,0,0,0,0,0,0.0296,0,0,0,0,0,0,0,0.233075
460,ASTN1,2,0,2,1,0,1,1,0,0,0.0156,0,0,0,0,0.0156,0,0.0112,0,0,0.0064,0
462,SERPINC1,1,1,1,0,1,1,0,0,0,0.0184,0,0,0.058508199,0,0,0,0,0,0,0,0
463,ZFHX3,2,1,2,0,1,1,1,0,0,0.0148,0,0,0,0,0,0,0,0,0,0,0
466,ATF1,1,1,2,0,1,1,1,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0
467,ATF3,1,1,1,1,1,1,1,0,0,0,0,0,0.030488889,0,0,0,0,0,0,0,0
468,ATF4,2,1,2,0,2,1,1,0,0,0.066297556,0,0,0.022408333,0,0.0424,0,0,0,0,0,0
471,ATIC,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,ATM,2,2,2,1,1,1,1,0,0,0.0401,0,0,0.042188889,0,0,0,0.0217,0,0,0,0
473,RERE,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,ATOH1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,ATOX1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,ATP1A1,2,1,1,1,1,1,1,0,0,0,0,0.125,0.0344,0,0,0,0,0,0,0,0
477,ATP1A2,2,1,2,1,1,1,1,0,0,0,0,0.125,0.020144444,0,0.0144,0,0,0,0,0.0144,0
478,ATP1A3,2,1,1,1,1,1,1,1,0,0.045244444,0,0.125,0,0,0.0419,0,0,0.298277778,0,0,0
479,ATP12A,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,ATP1A4,1,1,1,0,1,1,1,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
481,ATP1B1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,ATP1B2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,ATP1B3,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0.0348,0,0,0,0,0,0
486,FXYD2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,ATP2A1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,ATP2A2,2,1,2,1,1,1,1,0,0,0.037356966,0,0,0.028133889,0,0.049688889,0,0,0,0,0,0
489,ATP2A3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,ATP2B1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233075
491,ATP2B2,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0068,0.295091431
492,ATP2B3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,ATP2B4,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,ATP4A,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.2,0,0
496,ATP4B,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,ATP5A1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,ALDH7A1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,ATP5B,1,1,1,1,1,1,1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
509,ATP5C1,1,2,1,0,1,1,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
513,ATP5D,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,ATP5E,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,ATP5F1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,ATP5G1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,ATP5G2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,ATP5G3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,ATP5I,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,ATP5J,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,ATP6V1A,0,1,1,1,2,1,1,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0
525,ATP6V1B1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22685
526,ATP6V1B2,2,1,1,1,2,1,1,0,0,0,0,0,0.0788,0,0,0,0,0,0,0,0
527,ATP6V0C,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,ATP6V1C1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,ATP6V1E1,2,1,1,1,2,1,1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
533,ATP6V0B,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,ATP6V1G2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,ATP6V0A1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,ATP6AP1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,ATP7A,1,1,2,1,0,1,1,0,0,0.0152,0,0,0,0,0,0,0,0,0,0,0.258954861
539,ATP5O,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,ATP7B,2,1,1,1,0,1,1,0,0,0,0,0,0.055437479,0,0,0,0,0,0,0,0
545,ATR,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,ATRX,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0088,0,0,0.0193,0
547,KIF1A,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549,AUH,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,AUP1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,AVP,1,1,1,0,1,1,0,0,0,0.08605752,0,0,0.187702961,0,0.039371889,0,0.0116,0,0,0.048523634,0
552,AVPR1A,2,1,1,0,2,1,1,0,0,0.0199,0,0.2,0.028163889,0,0.0368,0,0,0,0.2,0.078988529,0
553,AVPR1B,2,1,1,0,2,1,1,0,0,0.0156,0,0.272222222,0.071552839,0,0.0204,0,0,0,0.2,0.0259,0
554,AVPR2,1,1,1,1,2,1,0,0,0,0.028,0,0.2,0.0478,0,0,0,0,0,0.2,0.042226355,0
558,AXL,1,1,2,0,0,1,1,1,0,0,0,0,0.034830556,0,0,0,0,0,0,0,0
563,AZGP1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,AZU1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,B2M,1,1,2,0,1,1,0,0,0,0.0431,0,0,0.056801333,0,0.018,0,0,0,0,0,0
570,BAAT,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,BACH1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,BAD,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,BAG1,1,1,1,0,1,1,1,0,0,0.0504,0,0,0.0437,0,0.059033333,0,0,0,0,0,0
575,ADGRB1,0,1,2,1,1,1,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0
576,ADGRB2,1,1,2,1,0,1,0,0,0,0,0,0,0.018,0,0,0,0,0.2,0,0,0
577,ADGRB3,1,1,2,1,0,1,0,0,0,0.005,0,0,0,0,0.005,0,0,0,0,0.0084,0
578,BAK1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,NKX3-2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,BARD1,1,2,1,1,0,1,1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
581,BAX,1,2,2,1,2,1,1,0,0,0.006,0,0,0.0288,0,0,0,0,0,0,0,0
582,BBS1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,BBS2,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,BBS4,1,1,2,0,0,1,1,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0
586,BCAT1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
587,BCAT2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,BCHE,1,1,2,1,0,1,1,0,0.7,0.0601066,0,0.7,0.139603056,0,0.034704444,0,0.034172,0,0,0.0342,0
593,BCKDHA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,BCKDHB,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,CCND1,1,1,1,1,1,1,1,0,0,0,0,0,0.0212,0,0,0,0,0,0,0,0
596,BCL2,2,2,2,0,2,1,1,0,0,0.008,0,0,0.042566667,0,0,0,0,0,0,0.008,0
597,BCL2A1,1,1,2,0,1,1,1,0,0,0.101085841,0,0,0.131194444,0,0.014,0,0,0,0,0,0
598,BCL2L1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,BCL2L2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,BCL3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,BCL6,1,1,2,0,1,1,1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
605,BCL7A,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,BCL9,1,1,1,1,0,1,1,0,0,0.053377778,0,0,0.0148,0,0.0148,0,0,0,0,0,0
608,TNFRSF17,1,1,1,0,1,1,0,0,0,0.016,0,0,0.0181,0,0,0,0,0,0,0.016,0
610,HCN2,1,1,2,1,1,1,1,0,0,0,0,0,0.0141,0,0,0,0,0,0,0,0.233075
611,OPN1SW,1,0,1,0,0,1,1,0,0,0,0,0,0.023966667,0,0,0,0,0,0,0,0
613,BCR,2,1,2,1,1,1,1,0,0,0,0,0,0.034288889,0,0.0329,0,0,0,0,0,0
617,BCS1L,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,BDH1,1,1,1,0,1,1,1,0,0,0.0144,0,0,0.0284,0,0,0,0,0,0,0,0
623,BDKRB1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,BDKRB2,2,1,1,0,2,1,1,0,0,0,0,0,0.0152,0,0.0152,0,0,0,0,0,0
627,BDNF,2,2,2,1,2,1,1,0,0,0.29226359,0,0,0.318829161,0,0.269529389,0,0.183299418,0.25,0,0.155042422,0.301635871
629,CFB,2,1,1,0,1,1,0,0,0,0.0446,0,0,0.0274,0,0,0,0,0,0,0,0
631,BFSP1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,BGLAP,1,1,1,1,0,1,0,0,0,0.0352,0,0,0.038671305,0,0,0,0,0,0,0,0
633,BGN,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,CEACAM1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,BHMT,1,1,1,0,1,1,0,0,0,0,0,1,0.02,0,0,0,0.0212,0,0,0,0
636,BICD1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,BID,1,1,2,1,2,1,1,0,0,0.097013429,0,0,0.040912333,0,0.049757222,0,0.006,0,0,0,0
638,BIK,2,1,1,0,0,1,1,0,0,0.0482,0,0,0,0,0,0,0.0164,0,0,0.0144,0
639,PRDM1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,BLK,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,BLM,1,1,1,0,1,1,1,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0
642,BLMH,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,CXCR5,1,1,1,0,1,1,1,0,0,0.0068,0,0,0.0144,0,0,0,0,0,0,0,0
644,BLVRA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,BLVRB,0,1,1,1,1,1,1,0,0,0.018,0,0,0.0193,0,0,0,0.0272,0,0,0.0222,0
646,BNC1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,BMI1,0,2,1,0,1,1,1,0,0,0.0144,0,0,0.03,0,0,0,0,0,0,0,0
649,BMP1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,BMP2,1,1,2,0,1,1,1,0,0,0,0,0,0.021,0,0,0,0,0,0,0.0168,0
651,BMP3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,BMP4,1,1,2,0,1,1,0,0,0,0,0,0,0.0136,0,0,0,0,0,0,0.0148,0.284803116
653,BMP5,1,0,2,0,1,1,1,0,0,0,0,0,0.0284,0,0,0,0,0,0,0.0108,0
654,BMP6,2,1,2,0,1,1,1,0,0,0.0208,0,0,0.0208,0,0,0,0,0,0,0,0
655,BMP7,2,2,2,1,1,1,1,0,0,0,0,0,0.0312,0,0,0,0,0,0,0,0
656,BMP8B,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,BMPR1A,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,BMPR1B,2,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,BMPR2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0164,0
660,BMX,1,1,1,0,0,1,1,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,0
661,POLR3D,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,BNIP1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,BNIP2,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,BNIP3,2,2,2,1,1,1,1,0,0,0,0,0,0.0228,0,0,0,0,0,0,0,0
665,BNIP3L,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,BOK,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,DST,1,1,1,1,0,1,1,0,0,0.184630222,0,0,0.120735357,0,0.0267,0,0.016087778,0,0,0.041229667,0.239825
668,FOXL2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,BPGM,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,BPHL,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,BPI,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,BRCA1,1,2,1,0,1,1,1,0,0,0.0128,0,0,0.067434086,0,0,0,0,0.2,0,0,0
673,BRAF,2,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.272222222,0,0,0
675,BRCA2,1,2,2,0,1,1,1,0,0,0.034933333,0,0,0.0068,0,0.0336,0,0,0,0,0,0
676,BRDT,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,ZFP36L1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,ZFP36L2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,BRS3,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,BSG,1,1,1,0,0,1,1,0,0,0.0152,0,0,0.0148,0,0,0,0,0,0,0,0
683,BST1,1,1,1,0,1,1,1,0,0,0,0,0,0.0538,0,0,0,0,0,0,0.0284,0
684,BST2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,BTC,1,1,1,0,1,1,1,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0
686,BTD,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0396,0
687,KLF9,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,KLF5,2,1,1,1,0,1,1,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0
689,BTF3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,BTG1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,BTK,1,1,2,0,1,1,1,1,0,0.0144,0,0,0.0224,0,0,0,0,0,0,0,0
696,BTN1A1,1,1,0,0,0,1,1,0,0,0.0168,0,0,0,0,0,0,0,0,0,0.0236,0
699,BUB1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,BUB1B,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,BYSL,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,TSPO,2,1,1,0,2,1,1,0,0,0.061113361,0,0,0.055386268,0,0.0334,0,0.0364,0,0,0.0284,0
708,C1QBP,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,SERPING1,1,1,1,1,1,1,0,0,0,0.023844444,0,0,0,0,0,0,0,0,0,0,0
712,C1QA,1,1,1,0,1,1,0,0,0,0.0524,0,0,0,0,0,0,0,0,0,0,0
713,C1QB,1,1,1,1,1,1,0,0,0,0.1408,0,0,0,0,0,0,0,0,0,0,0
714,C1QC,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0
716,C1S,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,C2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,C3,2,1,1,0,1,1,1,0,0,0.0316,0,0,0.028720898,0,0,0,0,0,0,0,0
719,C3AR1,1,1,1,1,2,1,1,0,0,0,0,0,0.0156,0,0,0,0,0,0,0,0
720,C4A,1,1,1,1,1,1,1,0,0,0.172289693,0,0,0,0,0.0377,0,0,0,0,0.0188,0
721,C4B,2,1,1,0,1,1,1,0,0,0.057648381,0,0,0,0,0,0,0.073688889,0,0,0.067628097,0
722,C4BPA,1,1,1,0,1,1,1,0,0,0.060288889,0,0,0,0,0,0,0,0,0,0,0
725,C4BPB,1,1,1,0,1,1,1,0,0,0.050488889,0,0,0,0,0,0,0,0,0,0,0
726,CAPN5,1,1,1,1,0,1,1,1,0,0.004,0,0,0,0,0,0,0,0,0,0.0216,0
727,C5,1,1,1,1,1,1,1,0,0,0.0284,0,0,0.0284,0,0,0,0,0,0,0.0144,0
728,C5AR1,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,C6,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,C7,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,C8A,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0144,0
732,C8B,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,C8G,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,OSGIN2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,C9,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,VPS51,0,1,1,0,0,1,0,0,0,0,0,0,0.0224,0,0,0,0,0,0,0,0
740,MRPL49,1,1,1,1,0,1,0,0,0,0,0,0,0.0084,0,0,0,0,0,0,0,0
741,ZNHIT2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,MPPED2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2,0,0.004,0
745,MYRF,1,0,1,0,0,1,1,0,0,0,0,0,0.0084,0,0,0,0,0,0,0,0
746,TMEM258,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,DAGLA,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0084,0
752,FMNL1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,LDLRAD4,1,1,1,1,0,1,1,1,0,0.048,0,0,0,0,0,0,0,0,0,0,0
754,PTTG1IP,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,C21orf2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
